rsi_timeperiod,rsi_lower,rsi_width,roc_timeperiod,roc_lower,roc_width,rebalance_freq,rsi,roc,freq,value
65,70,10,62,0.11,0.35,15,"(65, 70, 10)","(62, 0.11, 0.35)",15,
65,70,10,62,0.11,0.65,5,"(65, 70, 10)","(62, 0.11, 0.65)",5,
65,70,10,62,0.11,0.95,15,"(65, 70, 10)","(62, 0.11, 0.95)",15,
65,70,20,62,0.11,0.05,5,"(65, 70, 20)","(62, 0.11, 0.05)",5,
65,70,20,62,0.11,0.35,15,"(65, 70, 20)","(62, 0.11, 0.35)",15,
65,70,20,62,0.11,0.65,5,"(65, 70, 20)","(62, 0.11, 0.65)",5,
65,70,20,62,0.11,0.95,15,"(65, 70, 20)","(62, 0.11, 0.95)",15,
65,70,30,62,0.11,0.05,5,"(65, 70, 30)","(62, 0.11, 0.05)",5,-0.479634713
65,70,30,62,0.11,0.35,15,"(65, 70, 30)","(62, 0.11, 0.35)",15,
65,70,30,62,0.11,0.65,5,"(65, 70, 30)","(62, 0.11, 0.65)",5,-0.479634713
65,70,30,62,0.11,0.95,15,"(65, 70, 30)","(62, 0.11, 0.95)",15,
5,70,30,62,0.01,0.05,5,"(5, 70, 30)","(62, 0.01, 0.05)",5,-0.479634713
35,40,10,22,0.01,0.05,15,"(35, 40, 10)","(22, 0.01, 0.05)",15,
35,10,30,2,0.01,0.35,5,"(35, 10, 30)","(2, 0.01, 0.35)",5,-0.479634713
35,10,30,2,0.01,0.65,15,"(35, 10, 30)","(2, 0.01, 0.65)",15,
35,10,30,2,0.01,0.95,5,"(35, 10, 30)","(2, 0.01, 0.95)",5,
5,10,10,42,0.01,0.35,15,"(5, 10, 10)","(42, 0.01, 0.35)",15,
5,10,10,42,0.01,0.65,5,"(5, 10, 10)","(42, 0.01, 0.65)",5,
5,10,10,42,0.01,0.95,15,"(5, 10, 10)","(42, 0.01, 0.95)",15,
95,40,20,62,0.21,0.35,5,"(95, 40, 20)","(62, 0.21, 0.35)",5,
95,40,20,62,0.21,0.65,15,"(95, 40, 20)","(62, 0.21, 0.65)",15,
65,40,30,22,0.01,0.05,5,"(65, 40, 30)","(22, 0.01, 0.05)",5,
65,40,20,62,0.11,0.05,15,"(65, 40, 20)","(62, 0.11, 0.05)",15,
5,10,10,62,0.01,0.05,5,"(5, 10, 10)","(62, 0.01, 0.05)",5,
65,40,30,22,0.11,0.05,15,"(65, 40, 30)","(22, 0.11, 0.05)",15,
95,40,30,22,0.11,0.05,5,"(95, 40, 30)","(22, 0.11, 0.05)",5,
95,40,10,42,0.11,0.35,15,"(95, 40, 10)","(42, 0.11, 0.35)",15,
95,40,10,42,0.11,0.65,5,"(95, 40, 10)","(42, 0.11, 0.65)",5,
5,10,10,42,0.01,0.05,15,"(5, 10, 10)","(42, 0.01, 0.05)",15,
5,40,30,62,0.01,0.65,5,"(5, 40, 30)","(62, 0.01, 0.65)",5,
5,40,30,62,0.01,0.95,15,"(5, 40, 30)","(62, 0.01, 0.95)",15,
5,40,20,22,0.01,0.05,5,"(5, 40, 20)","(22, 0.01, 0.05)",5,
5,10,30,62,0.21,0.35,15,"(5, 10, 30)","(62, 0.21, 0.35)",15,
5,10,30,62,0.21,0.65,5,"(5, 10, 30)","(62, 0.21, 0.65)",5,
5,10,30,62,0.21,0.95,15,"(5, 10, 30)","(62, 0.21, 0.95)",15,
5,40,20,62,0.21,0.35,5,"(5, 40, 20)","(62, 0.21, 0.35)",5,
5,40,20,62,0.21,0.65,15,"(5, 40, 20)","(62, 0.21, 0.65)",15,
5,40,20,62,0.21,0.95,5,"(5, 40, 20)","(62, 0.21, 0.95)",5,
95,40,20,62,0.11,0.35,15,"(95, 40, 20)","(62, 0.11, 0.35)",15,
5,40,20,2,0.01,0.35,5,"(5, 40, 20)","(2, 0.01, 0.35)",5,
5,40,20,2,0.01,0.65,15,"(5, 40, 20)","(2, 0.01, 0.65)",15,
5,40,20,2,0.01,0.95,5,"(5, 40, 20)","(2, 0.01, 0.95)",5,
5,40,30,62,0.21,0.05,15,"(5, 40, 30)","(62, 0.21, 0.05)",15,
35,40,30,22,0.11,0.35,5,"(35, 40, 30)","(22, 0.11, 0.35)",5,
35,40,30,22,0.11,0.65,15,"(35, 40, 30)","(22, 0.11, 0.65)",15,
35,40,30,22,0.11,0.95,5,"(35, 40, 30)","(22, 0.11, 0.95)",5,
5,40,20,42,0.11,0.35,15,"(5, 40, 20)","(42, 0.11, 0.35)",15,
5,40,20,42,0.11,0.65,5,"(5, 40, 20)","(42, 0.11, 0.65)",5,
5,40,20,42,0.11,0.95,15,"(5, 40, 20)","(42, 0.11, 0.95)",15,
65,40,30,22,0.11,0.35,5,"(65, 40, 30)","(22, 0.11, 0.35)",5,
65,40,30,22,0.11,0.65,15,"(65, 40, 30)","(22, 0.11, 0.65)",15,
65,40,30,22,0.11,0.95,5,"(65, 40, 30)","(22, 0.11, 0.95)",5,
95,40,30,22,0.11,0.35,15,"(95, 40, 30)","(22, 0.11, 0.35)",15,
95,40,30,22,0.11,0.65,5,"(95, 40, 30)","(22, 0.11, 0.65)",5,
95,40,30,22,0.11,0.95,15,"(95, 40, 30)","(22, 0.11, 0.95)",15,
35,40,30,42,0.11,0.05,5,"(35, 40, 30)","(42, 0.11, 0.05)",5,
35,40,20,62,0.21,0.35,15,"(35, 40, 20)","(62, 0.21, 0.35)",15,
35,10,30,2,0.01,0.35,5,"(35, 10, 30)","(2, 0.01, 0.35)",5,
35,10,30,2,0.01,0.65,15,"(35, 10, 30)","(2, 0.01, 0.65)",15,
35,10,30,2,0.01,0.95,5,"(35, 10, 30)","(2, 0.01, 0.95)",5,
95,40,10,62,0.01,0.35,15,"(95, 40, 10)","(62, 0.01, 0.35)",15,
95,40,10,62,0.01,0.65,5,"(95, 40, 10)","(62, 0.01, 0.65)",5,
95,40,10,62,0.01,0.95,15,"(95, 40, 10)","(62, 0.01, 0.95)",15,
35,40,20,62,0.11,0.05,5,"(35, 40, 20)","(62, 0.11, 0.05)",5,
5,40,10,42,0.21,0.35,15,"(5, 40, 10)","(42, 0.21, 0.35)",15,
5,40,10,42,0.21,0.65,5,"(5, 40, 10)","(42, 0.21, 0.65)",5,
5,40,10,42,0.21,0.95,15,"(5, 40, 10)","(42, 0.21, 0.95)",15,
35,10,30,22,0.01,0.05,5,"(35, 10, 30)","(22, 0.01, 0.05)",5,
5,40,20,62,0.01,0.65,15,"(5, 40, 20)","(62, 0.01, 0.65)",15,
5,40,20,62,0.01,0.95,5,"(5, 40, 20)","(62, 0.01, 0.95)",5,
5,70,10,62,0.21,0.05,15,"(5, 70, 10)","(62, 0.21, 0.05)",15,
5,70,20,62,0.21,0.05,5,"(5, 70, 20)","(62, 0.21, 0.05)",5,
5,70,30,62,0.21,0.05,15,"(5, 70, 30)","(62, 0.21, 0.05)",15,
5,10,30,62,0.11,0.35,5,"(5, 10, 30)","(62, 0.11, 0.35)",5,
5,10,30,62,0.11,0.65,15,"(5, 10, 30)","(62, 0.11, 0.65)",15,
5,10,30,62,0.11,0.95,5,"(5, 10, 30)","(62, 0.11, 0.95)",5,
5,40,10,42,0.11,0.35,15,"(5, 40, 10)","(42, 0.11, 0.35)",15,
5,40,10,42,0.11,0.65,5,"(5, 40, 10)","(42, 0.11, 0.65)",5,
5,40,10,42,0.11,0.95,15,"(5, 40, 10)","(42, 0.11, 0.95)",15,
5,40,10,2,0.01,0.05,5,"(5, 40, 10)","(2, 0.01, 0.05)",5,
95,40,20,22,0.11,0.35,15,"(95, 40, 20)","(22, 0.11, 0.35)",15,
35,40,20,62,0.21,0.65,5,"(35, 40, 20)","(62, 0.21, 0.65)",5,
35,40,20,62,0.21,0.95,15,"(35, 40, 20)","(62, 0.21, 0.95)",15,
95,40,30,22,0.01,0.35,5,"(95, 40, 30)","(22, 0.01, 0.35)",5,
95,40,30,22,0.01,0.65,15,"(95, 40, 30)","(22, 0.01, 0.65)",15,
95,40,30,22,0.01,0.95,5,"(95, 40, 30)","(22, 0.01, 0.95)",5,
5,40,20,22,0.01,0.35,15,"(5, 40, 20)","(22, 0.01, 0.35)",15,
5,40,20,22,0.01,0.65,5,"(5, 40, 20)","(22, 0.01, 0.65)",5,
5,40,20,22,0.01,0.95,15,"(5, 40, 20)","(22, 0.01, 0.95)",15,
5,10,30,42,0.01,0.05,5,"(5, 10, 30)","(42, 0.01, 0.05)",5,
5,40,20,62,0.11,0.05,15,"(5, 40, 20)","(62, 0.11, 0.05)",15,
5,40,30,42,0.21,0.05,5,"(5, 40, 30)","(42, 0.21, 0.05)",5,
5,40,10,62,0.01,0.05,15,"(5, 40, 10)","(62, 0.01, 0.05)",15,
65,40,10,22,0.11,0.35,5,"(65, 40, 10)","(22, 0.11, 0.35)",5,
95,10,30,2,0.01,0.35,15,"(95, 10, 30)","(2, 0.01, 0.35)",15,
95,10,30,2,0.01,0.65,5,"(95, 10, 30)","(2, 0.01, 0.65)",5,
95,10,30,2,0.01,0.95,15,"(95, 10, 30)","(2, 0.01, 0.95)",15,
5,10,30,22,0.01,0.35,5,"(5, 10, 30)","(22, 0.01, 0.35)",5,
5,10,30,22,0.01,0.65,15,"(5, 10, 30)","(22, 0.01, 0.65)",15,
5,10,30,22,0.01,0.95,5,"(5, 10, 30)","(22, 0.01, 0.95)",5,
35,70,10,22,0.01,0.35,15,"(35, 70, 10)","(22, 0.01, 0.35)",15,
35,70,10,22,0.01,0.65,5,"(35, 70, 10)","(22, 0.01, 0.65)",5,
35,70,10,22,0.01,0.95,15,"(35, 70, 10)","(22, 0.01, 0.95)",15,
5,40,20,62,0.11,0.05,5,"(5, 40, 20)","(62, 0.11, 0.05)",5,-0.011321626
5,40,20,2,0.01,0.05,15,"(5, 40, 20)","(2, 0.01, 0.05)",15,0.000814722
95,40,10,42,0.11,0.95,5,"(95, 40, 10)","(42, 0.11, 0.95)",5,-0.156091731
5,70,10,22,0.11,0.05,15,"(5, 70, 10)","(22, 0.11, 0.05)",15,-0.124956394
5,40,30,42,0.11,0.35,5,"(5, 40, 30)","(42, 0.11, 0.35)",5,-0.156091731
5,40,30,42,0.11,0.65,15,"(5, 40, 30)","(42, 0.11, 0.65)",15,-0.124956394
5,40,30,42,0.11,0.95,5,"(5, 40, 30)","(42, 0.11, 0.95)",5,-0.156091731
5,40,20,2,0.11,0.05,15,"(5, 40, 20)","(2, 0.11, 0.05)",15,-0.124956394
5,40,30,2,0.11,0.05,5,"(5, 40, 30)","(2, 0.11, 0.05)",5,0.349642118
65,40,10,2,0.11,0.05,15,"(65, 40, 10)","(2, 0.11, 0.05)",15,-0.292700688
65,40,20,2,0.11,0.05,5,"(65, 40, 20)","(2, 0.11, 0.05)",5,0.314885608
65,40,30,2,0.11,0.05,15,"(65, 40, 30)","(2, 0.11, 0.05)",15,-0.292700688
95,40,10,2,0.11,0.05,5,"(95, 40, 10)","(2, 0.11, 0.05)",5,0.314885608
95,40,20,2,0.11,0.05,15,"(95, 40, 20)","(2, 0.11, 0.05)",15,-0.292700688
95,40,30,2,0.11,0.05,5,"(95, 40, 30)","(2, 0.11, 0.05)",5,0.314885608
5,40,30,62,0.11,0.05,15,"(5, 40, 30)","(62, 0.11, 0.05)",15,-0.292700688
35,40,30,62,0.11,0.35,5,"(35, 40, 30)","(62, 0.11, 0.35)",5,
65,40,30,62,0.11,0.35,15,"(65, 40, 30)","(62, 0.11, 0.35)",15,
95,40,30,62,0.11,0.35,5,"(95, 40, 30)","(62, 0.11, 0.35)",5,
65,40,30,22,0.11,0.35,15,"(65, 40, 30)","(22, 0.11, 0.35)",15,
95,40,30,22,0.11,0.35,5,"(95, 40, 30)","(22, 0.11, 0.35)",5,
95,40,20,62,0.11,0.95,15,"(95, 40, 20)","(62, 0.11, 0.95)",15,
95,40,20,62,0.11,0.65,5,"(95, 40, 20)","(62, 0.11, 0.65)",5,
95,40,20,62,0.01,0.05,15,"(95, 40, 20)","(62, 0.01, 0.05)",15,
65,40,30,42,0.21,0.05,5,"(65, 40, 30)","(42, 0.21, 0.05)",5,-0.16436474
95,40,30,42,0.21,0.05,15,"(95, 40, 30)","(42, 0.21, 0.05)",15,-0.464246753
35,40,20,22,0.01,0.35,5,"(35, 40, 20)","(22, 0.01, 0.35)",5,0.408182133
35,40,20,22,0.01,0.65,15,"(35, 40, 20)","(22, 0.01, 0.65)",15,-0.464246753
35,40,20,22,0.01,0.95,5,"(35, 40, 20)","(22, 0.01, 0.95)",5,0.408182133
5,70,10,22,0.11,0.05,15,"(5, 70, 10)","(22, 0.11, 0.05)",15,-0.464246753
5,70,10,62,0.01,0.35,5,"(5, 70, 10)","(62, 0.01, 0.35)",5,0.408182133
5,70,10,62,0.01,0.65,15,"(5, 70, 10)","(62, 0.01, 0.65)",15,-0.464246753
5,70,10,62,0.01,0.95,5,"(5, 70, 10)","(62, 0.01, 0.95)",5,0.528825316
5,40,10,22,0.21,0.05,15,"(5, 40, 10)","(22, 0.21, 0.05)",15,
5,40,10,22,0.21,0.35,5,"(5, 40, 10)","(22, 0.21, 0.35)",5,0.528825316
5,40,10,22,0.21,0.65,15,"(5, 40, 10)","(22, 0.21, 0.65)",15,
5,40,10,22,0.21,0.95,5,"(5, 40, 10)","(22, 0.21, 0.95)",5,0.528825316
5,40,20,22,0.21,0.05,15,"(5, 40, 20)","(22, 0.21, 0.05)",15,
35,40,20,62,0.01,0.05,5,"(35, 40, 20)","(62, 0.01, 0.05)",5,0.528825316
5,40,30,62,0.21,0.95,15,"(5, 40, 30)","(62, 0.21, 0.95)",15,
5,10,20,42,0.01,0.35,5,"(5, 10, 20)","(42, 0.01, 0.35)",5,
5,10,20,42,0.01,0.65,15,"(5, 10, 20)","(42, 0.01, 0.65)",15,
5,10,20,42,0.01,0.95,5,"(5, 10, 20)","(42, 0.01, 0.95)",5,
35,40,30,42,0.21,0.05,15,"(35, 40, 30)","(42, 0.21, 0.05)",15,
95,40,20,42,0.21,0.05,5,"(95, 40, 20)","(42, 0.21, 0.05)",5,
65,10,30,22,0.01,0.05,15,"(65, 10, 30)","(22, 0.01, 0.05)",15,
65,10,30,22,0.01,0.35,5,"(65, 10, 30)","(22, 0.01, 0.35)",5,
65,10,30,22,0.01,0.65,15,"(65, 10, 30)","(22, 0.01, 0.65)",15,
65,10,30,22,0.01,0.95,5,"(65, 10, 30)","(22, 0.01, 0.95)",5,
5,40,10,22,0.11,0.05,15,"(5, 40, 10)","(22, 0.11, 0.05)",15,
35,40,20,42,0.11,0.05,5,"(35, 40, 20)","(42, 0.11, 0.05)",5,
95,40,10,22,0.01,0.65,15,"(95, 40, 10)","(22, 0.01, 0.65)",15,
95,40,10,22,0.01,0.95,5,"(95, 40, 10)","(22, 0.01, 0.95)",5,
95,40,20,42,0.11,0.05,15,"(95, 40, 20)","(42, 0.11, 0.05)",15,
35,70,20,22,0.01,0.35,5,"(35, 70, 20)","(22, 0.01, 0.35)",5,
35,70,20,22,0.01,0.65,15,"(35, 70, 20)","(22, 0.01, 0.65)",15,
35,70,20,22,0.01,0.95,5,"(35, 70, 20)","(22, 0.01, 0.95)",5,
35,70,30,22,0.01,0.35,15,"(35, 70, 30)","(22, 0.01, 0.35)",15,
35,70,30,22,0.01,0.65,5,"(35, 70, 30)","(22, 0.01, 0.65)",5,
35,70,30,22,0.01,0.95,15,"(35, 70, 30)","(22, 0.01, 0.95)",15,
65,40,30,22,0.01,0.35,5,"(65, 40, 30)","(22, 0.01, 0.35)",5,
65,40,30,22,0.01,0.65,15,"(65, 40, 30)","(22, 0.01, 0.65)",15,
65,40,30,22,0.01,0.95,5,"(65, 40, 30)","(22, 0.01, 0.95)",5,
5,40,10,2,0.01,0.35,15,"(5, 40, 10)","(2, 0.01, 0.35)",15,
5,40,10,2,0.01,0.65,5,"(5, 40, 10)","(2, 0.01, 0.65)",5,
5,40,10,2,0.01,0.95,15,"(5, 40, 10)","(2, 0.01, 0.95)",15,
5,70,20,62,0.11,0.05,5,"(5, 70, 20)","(62, 0.11, 0.05)",5,
5,40,20,62,0.01,0.05,15,"(5, 40, 20)","(62, 0.01, 0.05)",15,
5,70,10,62,0.11,0.05,5,"(5, 70, 10)","(62, 0.11, 0.05)",5,
65,10,30,22,0.01,0.05,15,"(65, 10, 30)","(22, 0.01, 0.05)",15,
5,40,30,62,0.11,0.05,5,"(5, 40, 30)","(62, 0.11, 0.05)",5,
5,10,20,22,0.01,0.05,15,"(5, 10, 20)","(22, 0.01, 0.05)",15,
5,10,20,22,0.01,0.35,5,"(5, 10, 20)","(22, 0.01, 0.35)",5,
5,10,20,22,0.01,0.65,15,"(5, 10, 20)","(22, 0.01, 0.65)",15,
5,10,20,22,0.01,0.95,5,"(5, 10, 20)","(22, 0.01, 0.95)",5,
5,70,20,62,0.11,0.35,15,"(5, 70, 20)","(62, 0.11, 0.35)",15,
5,70,20,62,0.11,0.65,5,"(5, 70, 20)","(62, 0.11, 0.65)",5,
5,70,20,62,0.11,0.95,15,"(5, 70, 20)","(62, 0.11, 0.95)",15,
35,70,10,22,0.01,0.05,5,"(35, 70, 10)","(22, 0.01, 0.05)",5,
35,70,20,22,0.01,0.05,15,"(35, 70, 20)","(22, 0.01, 0.05)",15,
35,70,30,22,0.01,0.05,5,"(35, 70, 30)","(22, 0.01, 0.05)",5,
65,40,20,62,0.01,0.05,15,"(65, 40, 20)","(62, 0.01, 0.05)",15,
65,40,20,62,0.11,0.95,5,"(65, 40, 20)","(62, 0.11, 0.95)",5,
5,10,30,2,0.01,0.05,15,"(5, 10, 30)","(2, 0.01, 0.05)",15,
65,40,20,62,0.11,0.35,5,"(65, 40, 20)","(62, 0.11, 0.35)",5,
35,40,30,22,0.11,0.35,15,"(35, 40, 30)","(22, 0.11, 0.35)",15,
35,40,30,22,0.01,0.35,5,"(35, 40, 30)","(22, 0.01, 0.35)",5,
35,40,30,22,0.01,0.65,15,"(35, 40, 30)","(22, 0.01, 0.65)",15,
35,40,30,22,0.01,0.95,5,"(35, 40, 30)","(22, 0.01, 0.95)",5,
5,70,30,62,0.11,0.35,15,"(5, 70, 30)","(62, 0.11, 0.35)",15,
5,70,30,62,0.11,0.65,5,"(5, 70, 30)","(62, 0.11, 0.65)",5,
5,70,30,62,0.11,0.95,15,"(5, 70, 30)","(62, 0.11, 0.95)",15,
5,40,30,22,0.01,0.05,5,"(5, 40, 30)","(22, 0.01, 0.05)",5,
35,40,10,42,0.01,0.05,15,"(35, 40, 10)","(42, 0.01, 0.05)",15,
35,40,10,42,0.01,0.35,5,"(35, 40, 10)","(42, 0.01, 0.35)",5,
35,40,10,42,0.01,0.65,15,"(35, 40, 10)","(42, 0.01, 0.65)",15,
35,40,10,42,0.01,0.95,5,"(35, 40, 10)","(42, 0.01, 0.95)",5,-0.524733614
35,40,30,62,0.01,0.05,15,"(35, 40, 30)","(62, 0.01, 0.05)",15,0.0574035
65,40,30,62,0.01,0.05,5,"(65, 40, 30)","(62, 0.01, 0.05)",5,-0.76679451
65,40,20,62,0.11,0.65,15,"(65, 40, 20)","(62, 0.11, 0.65)",15,0.095798192
95,40,10,42,0.11,0.05,5,"(95, 40, 10)","(42, 0.11, 0.05)",5,-0.76679451
95,40,20,22,0.11,0.05,15,"(95, 40, 20)","(22, 0.11, 0.05)",15,0.095798192
5,70,10,42,0.01,0.35,5,"(5, 70, 10)","(42, 0.01, 0.35)",5,-0.76679451
5,70,10,42,0.01,0.65,15,"(5, 70, 10)","(42, 0.01, 0.65)",15,0.095798192
5,70,10,42,0.01,0.95,5,"(5, 70, 10)","(42, 0.01, 0.95)",5,-0.279837268
95,40,30,62,0.01,0.05,15,"(95, 40, 30)","(62, 0.01, 0.05)",15,-0.569501843
95,40,20,22,0.01,0.35,5,"(95, 40, 20)","(22, 0.01, 0.35)",5,0.183842794
95,40,20,22,0.01,0.65,15,"(95, 40, 20)","(22, 0.01, 0.65)",15,-0.026123557
95,40,20,22,0.01,0.95,5,"(95, 40, 20)","(22, 0.01, 0.95)",5,0.183842794
35,40,30,62,0.11,0.65,15,"(35, 40, 30)","(62, 0.11, 0.65)",15,-0.026123557
65,40,30,62,0.11,0.65,5,"(65, 40, 30)","(62, 0.11, 0.65)",5,0.183842794
95,40,30,62,0.11,0.65,15,"(95, 40, 30)","(62, 0.11, 0.65)",15,-0.026123557
35,40,30,62,0.11,0.95,5,"(35, 40, 30)","(62, 0.11, 0.95)",5,-0.01256424
65,40,30,62,0.11,0.95,15,"(65, 40, 30)","(62, 0.11, 0.95)",15,
95,40,30,62,0.11,0.95,5,"(95, 40, 30)","(62, 0.11, 0.95)",5,-0.01256424
35,40,20,22,0.21,0.05,15,"(35, 40, 20)","(22, 0.21, 0.05)",15,
35,40,20,22,0.21,0.35,5,"(35, 40, 20)","(22, 0.21, 0.35)",5,-0.01256424
35,40,20,22,0.21,0.65,15,"(35, 40, 20)","(22, 0.21, 0.65)",15,
35,40,20,22,0.21,0.95,5,"(35, 40, 20)","(22, 0.21, 0.95)",5,-0.01256424
95,40,10,22,0.21,0.05,15,"(95, 40, 10)","(22, 0.21, 0.05)",15,
95,40,10,22,0.21,0.35,5,"(95, 40, 10)","(22, 0.21, 0.35)",5,-0.660968334
95,40,10,22,0.21,0.65,15,"(95, 40, 10)","(22, 0.21, 0.65)",15,-0.123669706
95,40,10,22,0.21,0.95,5,"(95, 40, 10)","(22, 0.21, 0.95)",5,-0.910080157
5,40,30,22,0.11,0.05,15,"(5, 40, 30)","(22, 0.11, 0.05)",15,-0.410351441
5,70,10,62,0.11,0.35,5,"(5, 70, 10)","(62, 0.11, 0.35)",5,-0.910080157
5,70,10,62,0.11,0.65,15,"(5, 70, 10)","(62, 0.11, 0.65)",15,-0.410351441
5,70,10,62,0.11,0.95,5,"(5, 70, 10)","(62, 0.11, 0.95)",5,-0.910080157
95,40,20,62,0.11,0.05,15,"(95, 40, 20)","(62, 0.11, 0.05)",15,-0.410351441
65,40,10,42,0.11,0.35,5,"(65, 40, 10)","(42, 0.11, 0.35)",5,-0.352841852
65,40,10,42,0.11,0.65,15,"(65, 40, 10)","(42, 0.11, 0.65)",15,-0.092802266
65,40,10,42,0.11,0.95,5,"(65, 40, 10)","(42, 0.11, 0.95)",5,-0.55891563
95,10,30,2,0.01,0.35,15,"(95, 10, 30)","(2, 0.01, 0.35)",15,-0.092137449
95,10,30,2,0.01,0.65,5,"(95, 10, 30)","(2, 0.01, 0.65)",5,-0.55891563
95,10,30,2,0.01,0.95,15,"(95, 10, 30)","(2, 0.01, 0.95)",15,-0.092137449
5,40,30,62,0.01,0.05,5,"(5, 40, 30)","(62, 0.01, 0.05)",5,-0.55891563
35,40,10,2,0.11,0.05,15,"(35, 40, 10)","(2, 0.11, 0.05)",15,-0.092137449
35,40,20,2,0.11,0.05,5,"(35, 40, 20)","(2, 0.11, 0.05)",5,-0.474214131
35,40,30,2,0.11,0.05,15,"(35, 40, 30)","(2, 0.11, 0.05)",15,-0.568790157
95,40,20,62,0.11,0.35,5,"(95, 40, 20)","(62, 0.11, 0.35)",5,-0.32722004
5,40,30,22,0.21,0.05,15,"(5, 40, 30)","(22, 0.21, 0.05)",15,-0.568790157
95,40,20,62,0.21,0.05,5,"(95, 40, 20)","(62, 0.21, 0.05)",5,-0.32722004
95,40,20,62,0.11,0.95,15,"(95, 40, 20)","(62, 0.11, 0.95)",15,-0.568790157
35,40,30,42,0.11,0.35,5,"(35, 40, 30)","(42, 0.11, 0.35)",5,-0.32722004
35,40,30,42,0.11,0.65,15,"(35, 40, 30)","(42, 0.11, 0.65)",15,-0.568790157
5,40,30,42,0.11,0.05,5,"(5, 40, 30)","(42, 0.11, 0.05)",5,0.01854817
65,40,20,42,0.11,0.05,15,"(65, 40, 20)","(42, 0.11, 0.05)",15,-0.24687845
35,40,20,22,0.11,0.05,5,"(35, 40, 20)","(22, 0.11, 0.05)",5,0.01854817
95,40,20,62,0.11,0.65,15,"(95, 40, 20)","(62, 0.11, 0.65)",15,-0.24687845
95,40,20,22,0.01,0.05,5,"(95, 40, 20)","(22, 0.01, 0.05)",5,0.01854817
65,10,30,2,0.01,0.35,15,"(65, 10, 30)","(2, 0.01, 0.35)",15,-0.24687845
65,10,30,2,0.01,0.65,5,"(65, 10, 30)","(2, 0.01, 0.65)",5,0.01854817
65,10,30,2,0.01,0.95,15,"(65, 10, 30)","(2, 0.01, 0.95)",15,-0.24687845
5,70,30,62,0.11,0.05,5,"(5, 70, 30)","(62, 0.11, 0.05)",5,
35,10,30,2,0.11,0.05,15,"(35, 10, 30)","(2, 0.11, 0.05)",15,
35,10,30,2,0.11,0.35,5,"(35, 10, 30)","(2, 0.11, 0.35)",5,
35,10,30,2,0.11,0.65,15,"(35, 10, 30)","(2, 0.11, 0.65)",15,
35,10,30,2,0.11,0.95,5,"(35, 10, 30)","(2, 0.11, 0.95)",5,
35,40,30,22,0.11,0.05,15,"(35, 40, 30)","(22, 0.11, 0.05)",15,
35,40,30,22,0.21,0.35,5,"(35, 40, 30)","(22, 0.21, 0.35)",5,
35,40,30,22,0.21,0.65,15,"(35, 40, 30)","(22, 0.21, 0.65)",15,
35,40,30,22,0.21,0.95,5,"(35, 40, 30)","(22, 0.21, 0.95)",5,
65,40,20,22,0.21,0.35,15,"(65, 40, 20)","(22, 0.21, 0.35)",15,
65,40,20,22,0.21,0.65,5,"(65, 40, 20)","(22, 0.21, 0.65)",5,
65,40,20,22,0.21,0.95,15,"(65, 40, 20)","(22, 0.21, 0.95)",15,
65,40,30,22,0.21,0.35,5,"(65, 40, 30)","(22, 0.21, 0.35)",5,
65,40,30,22,0.21,0.65,15,"(65, 40, 30)","(22, 0.21, 0.65)",15,
65,40,30,22,0.21,0.95,5,"(65, 40, 30)","(22, 0.21, 0.95)",5,
95,40,20,22,0.21,0.35,15,"(95, 40, 20)","(22, 0.21, 0.35)",15,
95,40,20,22,0.21,0.65,5,"(95, 40, 20)","(22, 0.21, 0.65)",5,-0.6878251
95,40,20,22,0.21,0.95,15,"(95, 40, 20)","(22, 0.21, 0.95)",15,-0.483626737
95,40,30,22,0.21,0.35,5,"(95, 40, 30)","(22, 0.21, 0.35)",5,-0.706328799
95,40,30,22,0.21,0.65,15,"(95, 40, 30)","(22, 0.21, 0.65)",15,-0.496157411
95,40,30,22,0.21,0.95,5,"(95, 40, 30)","(22, 0.21, 0.95)",5,-0.706328799
5,40,20,62,0.21,0.65,15,"(5, 40, 20)","(62, 0.21, 0.65)",15,-0.496157411
5,40,20,62,0.21,0.95,5,"(5, 40, 20)","(62, 0.21, 0.95)",5,-0.706328799
35,40,30,42,0.11,0.95,15,"(35, 40, 30)","(42, 0.11, 0.95)",15,-0.496157411
5,70,30,22,0.11,0.35,5,"(5, 70, 30)","(22, 0.11, 0.35)",5,
5,70,30,22,0.11,0.65,15,"(5, 70, 30)","(22, 0.11, 0.65)",15,
5,70,30,22,0.11,0.95,5,"(5, 70, 30)","(22, 0.11, 0.95)",5,
5,10,30,2,0.01,0.35,15,"(5, 10, 30)","(2, 0.01, 0.35)",15,
5,10,30,2,0.01,0.65,5,"(5, 10, 30)","(2, 0.01, 0.65)",5,
5,10,30,2,0.01,0.95,15,"(5, 10, 30)","(2, 0.01, 0.95)",15,
5,10,20,22,0.01,0.05,5,"(5, 10, 20)","(22, 0.01, 0.05)",5,
5,10,20,22,0.01,0.35,15,"(5, 10, 20)","(22, 0.01, 0.35)",15,
5,10,20,22,0.01,0.65,5,"(5, 10, 20)","(22, 0.01, 0.65)",5,
5,10,20,22,0.01,0.95,15,"(5, 10, 20)","(22, 0.01, 0.95)",15,
5,40,20,22,0.11,0.05,5,"(5, 40, 20)","(22, 0.11, 0.05)",5,
5,10,30,22,0.01,0.05,15,"(5, 10, 30)","(22, 0.01, 0.05)",15,
